group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
RBTree,,,,,1066345.0,ns,11
RBTree,,,,,2049634.0,ns,22
RBTree,,,,,3207164.0,ns,33
RBTree,,,,,4043930.0,ns,44
RBTree,,,,,4992683.0,ns,55
RBTree,,,,,5986794.0,ns,66
RBTree,,,,,7012743.0,ns,77
RBTree,,,,,8214534.0,ns,88
RBTree,,,,,9031453.0,ns,99
RBTree,,,,,10673017.0,ns,110
RBTree,,,,,11329349.0,ns,121
RBTree,,,,,12685273.0,ns,132
RBTree,,,,,13262683.0,ns,143
RBTree,,,,,13973456.0,ns,154
RBTree,,,,,15228355.0,ns,165
RBTree,,,,,16079117.0,ns,176
RBTree,,,,,17070474.0,ns,187
RBTree,,,,,18370449.0,ns,198
RBTree,,,,,19159389.0,ns,209
RBTree,,,,,19964657.0,ns,220
RBTree,,,,,21002834.0,ns,231
RBTree,,,,,22070707.0,ns,242
RBTree,,,,,23198096.0,ns,253
RBTree,,,,,24577427.0,ns,264
RBTree,,,,,25716921.0,ns,275
RBTree,,,,,26199086.0,ns,286
RBTree,,,,,27284956.0,ns,297
RBTree,,,,,28340238.0,ns,308
RBTree,,,,,29220423.0,ns,319
RBTree,,,,,29958132.0,ns,330
RBTree,,,,,31230846.0,ns,341
RBTree,,,,,32381753.0,ns,352
RBTree,,,,,33364086.0,ns,363
RBTree,,,,,34486658.0,ns,374
RBTree,,,,,35037822.0,ns,385
RBTree,,,,,36001350.0,ns,396
RBTree,,,,,37363277.0,ns,407
RBTree,,,,,37897121.0,ns,418
RBTree,,,,,39106847.0,ns,429
RBTree,,,,,41359364.0,ns,440
RBTree,,,,,41370664.0,ns,451
RBTree,,,,,42646949.0,ns,462
RBTree,,,,,43205653.0,ns,473
RBTree,,,,,44425869.0,ns,484
RBTree,,,,,45197427.0,ns,495
RBTree,,,,,47449148.0,ns,506
RBTree,,,,,47285250.0,ns,517
RBTree,,,,,48481171.0,ns,528
RBTree,,,,,49153738.0,ns,539
RBTree,,,,,50039764.0,ns,550
RBTree,,,,,52199125.0,ns,561
RBTree,,,,,52321799.0,ns,572
RBTree,,,,,53254181.0,ns,583
RBTree,,,,,54118042.0,ns,594
RBTree,,,,,55243600.0,ns,605
RBTree,,,,,56052159.0,ns,616
RBTree,,,,,57210359.0,ns,627
RBTree,,,,,61279677.0,ns,638
RBTree,,,,,59759053.0,ns,649
RBTree,,,,,86428916.0,ns,660
RBTree,,,,,64689071.0,ns,671
RBTree,,,,,65047699.0,ns,682
RBTree,,,,,69829535.0,ns,693
RBTree,,,,,87172398.0,ns,704
RBTree,,,,,81493174.0,ns,715
RBTree,,,,,84124249.0,ns,726
RBTree,,,,,98904315.0,ns,737
RBTree,,,,,90884611.0,ns,748
RBTree,,,,,118934502.0,ns,759
RBTree,,,,,89077876.0,ns,770
RBTree,,,,,98797944.0,ns,781
RBTree,,,,,96507990.0,ns,792
RBTree,,,,,99371577.0,ns,803
RBTree,,,,,83690507.0,ns,814
RBTree,,,,,79534801.0,ns,825
RBTree,,,,,78121191.0,ns,836
RBTree,,,,,85269981.0,ns,847
RBTree,,,,,80311993.0,ns,858
RBTree,,,,,83245325.0,ns,869
RBTree,,,,,80679189.0,ns,880
RBTree,,,,,81402500.0,ns,891
RBTree,,,,,82188141.0,ns,902
RBTree,,,,,88569339.0,ns,913
RBTree,,,,,87893375.0,ns,924
RBTree,,,,,88175163.0,ns,935
RBTree,,,,,88310189.0,ns,946
RBTree,,,,,88099227.0,ns,957
RBTree,,,,,88601444.0,ns,968
RBTree,,,,,92532107.0,ns,979
RBTree,,,,,91118424.0,ns,990
RBTree,,,,,91794636.0,ns,1001
RBTree,,,,,92198859.0,ns,1012
RBTree,,,,,93607558.0,ns,1023
RBTree,,,,,95954927.0,ns,1034
RBTree,,,,,96052636.0,ns,1045
RBTree,,,,,96683051.0,ns,1056
RBTree,,,,,98891951.0,ns,1067
RBTree,,,,,98786232.0,ns,1078
RBTree,,,,,100625254.0,ns,1089
RBTree,,,,,100583699.0,ns,1100
