group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
AVLTree,,,,,7138200.0,ns,1
AVLTree,,,,,15468000.0,ns,2
AVLTree,,,,,20654100.0,ns,3
AVLTree,,,,,29048700.0,ns,4
AVLTree,,,,,37998000.0,ns,5
AVLTree,,,,,43642600.0,ns,6
AVLTree,,,,,49492400.0,ns,7
AVLTree,,,,,55752100.0,ns,8
AVLTree,,,,,63649700.0,ns,9
AVLTree,,,,,73076000.0,ns,10
AVLTree,,,,,85589600.0,ns,11
AVLTree,,,,,88404000.0,ns,12
AVLTree,,,,,94362100.0,ns,13
AVLTree,,,,,97831200.0,ns,14
AVLTree,,,,,106122500.0,ns,15
AVLTree,,,,,110520700.0,ns,16
AVLTree,,,,,117712600.0,ns,17
AVLTree,,,,,128428100.0,ns,18
AVLTree,,,,,135365800.0,ns,19
AVLTree,,,,,152994200.0,ns,20
AVLTree,,,,,157529200.0,ns,21
AVLTree,,,,,170998300.0,ns,22
AVLTree,,,,,166812700.0,ns,23
AVLTree,,,,,176369700.0,ns,24
AVLTree,,,,,175699500.0,ns,25
AVLTree,,,,,198885900.0,ns,26
AVLTree,,,,,199509000.0,ns,27
AVLTree,,,,,198616500.0,ns,28
AVLTree,,,,,225969300.0,ns,29
AVLTree,,,,,206615200.0,ns,30
AVLTree,,,,,230663000.0,ns,31
AVLTree,,,,,227666000.0,ns,32
AVLTree,,,,,229047200.0,ns,33
AVLTree,,,,,244097700.0,ns,34
AVLTree,,,,,258296800.0,ns,35
AVLTree,,,,,259919800.0,ns,36
AVLTree,,,,,285176900.0,ns,37
AVLTree,,,,,268658200.0,ns,38
AVLTree,,,,,300514400.0,ns,39
AVLTree,,,,,282402300.0,ns,40
AVLTree,,,,,296627300.0,ns,41
AVLTree,,,,,303068100.0,ns,42
AVLTree,,,,,330695700.0,ns,43
AVLTree,,,,,315447200.0,ns,44
AVLTree,,,,,334852300.0,ns,45
AVLTree,,,,,334377800.0,ns,46
AVLTree,,,,,343837400.0,ns,47
AVLTree,,,,,351872000.0,ns,48
AVLTree,,,,,354724500.0,ns,49
AVLTree,,,,,357926200.0,ns,50
AVLTree,,,,,366803300.0,ns,51
AVLTree,,,,,406977600.0,ns,52
AVLTree,,,,,371372300.0,ns,53
AVLTree,,,,,384604800.0,ns,54
AVLTree,,,,,391276200.0,ns,55
AVLTree,,,,,402944600.0,ns,56
AVLTree,,,,,436400400.0,ns,57
AVLTree,,,,,421105000.0,ns,58
AVLTree,,,,,420391800.0,ns,59
AVLTree,,,,,437003500.0,ns,60
AVLTree,,,,,456990500.0,ns,61
AVLTree,,,,,444611200.0,ns,62
AVLTree,,,,,598857200.0,ns,63
AVLTree,,,,,548944800.0,ns,64
AVLTree,,,,,467938400.0,ns,65
AVLTree,,,,,469201700.0,ns,66
AVLTree,,,,,499230100.0,ns,67
AVLTree,,,,,491036200.0,ns,68
AVLTree,,,,,500832000.0,ns,69
AVLTree,,,,,496333000.0,ns,70
AVLTree,,,,,506470800.0,ns,71
AVLTree,,,,,531294300.0,ns,72
AVLTree,,,,,555098000.0,ns,73
AVLTree,,,,,533834000.0,ns,74
AVLTree,,,,,555346100.0,ns,75
AVLTree,,,,,545913400.0,ns,76
AVLTree,,,,,564170200.0,ns,77
AVLTree,,,,,574571100.0,ns,78
AVLTree,,,,,581550600.0,ns,79
AVLTree,,,,,585399300.0,ns,80
AVLTree,,,,,579790800.0,ns,81
AVLTree,,,,,675733700.0,ns,82
AVLTree,,,,,776408000.0,ns,83
AVLTree,,,,,854739000.0,ns,84
AVLTree,,,,,989233900.0,ns,85
AVLTree,,,,,825566400.0,ns,86
AVLTree,,,,,845341500.0,ns,87
AVLTree,,,,,787640400.0,ns,88
AVLTree,,,,,702033300.0,ns,89
AVLTree,,,,,711624400.0,ns,90
AVLTree,,,,,840184000.0,ns,91
AVLTree,,,,,906306100.0,ns,92
AVLTree,,,,,841248200.0,ns,93
AVLTree,,,,,918659100.0,ns,94
AVLTree,,,,,861898700.0,ns,95
AVLTree,,,,,748087400.0,ns,96
AVLTree,,,,,738929200.0,ns,97
AVLTree,,,,,750597300.0,ns,98
AVLTree,,,,,740732500.0,ns,99
AVLTree,,,,,728974300.0,ns,100
