group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
BinaryTree,,,,,1107709.0,ns,5
BinaryTree,,,,,2701667.0,ns,10
BinaryTree,,,,,4192826.0,ns,15
BinaryTree,,,,,4445661.0,ns,20
BinaryTree,,,,,4804556.0,ns,25
BinaryTree,,,,,5916599.0,ns,30
BinaryTree,,,,,6829428.0,ns,35
BinaryTree,,,,,8256950.0,ns,40
BinaryTree,,,,,9761741.0,ns,45
BinaryTree,,,,,9954205.0,ns,50
BinaryTree,,,,,11650351.0,ns,55
BinaryTree,,,,,11843272.0,ns,60
BinaryTree,,,,,12871468.0,ns,65
BinaryTree,,,,,14407977.0,ns,70
BinaryTree,,,,,15258832.0,ns,75
BinaryTree,,,,,16102026.0,ns,80
BinaryTree,,,,,17124735.0,ns,85
BinaryTree,,,,,17465117.0,ns,90
BinaryTree,,,,,18662695.0,ns,95
BinaryTree,,,,,19634575.0,ns,100
BinaryTree,,,,,20340453.0,ns,105
BinaryTree,,,,,21394510.0,ns,110
BinaryTree,,,,,22461412.0,ns,115
BinaryTree,,,,,23775205.0,ns,120
BinaryTree,,,,,26270535.0,ns,125
BinaryTree,,,,,25307254.0,ns,130
BinaryTree,,,,,27173606.0,ns,135
BinaryTree,,,,,27444585.0,ns,140
BinaryTree,,,,,28309179.0,ns,145
BinaryTree,,,,,29579441.0,ns,150
BinaryTree,,,,,30751237.0,ns,155
BinaryTree,,,,,32068914.0,ns,160
BinaryTree,,,,,32231630.0,ns,165
BinaryTree,,,,,33587819.0,ns,170
BinaryTree,,,,,36028990.0,ns,175
BinaryTree,,,,,37982822.0,ns,180
BinaryTree,,,,,38696824.0,ns,185
BinaryTree,,,,,38367441.0,ns,190
BinaryTree,,,,,39470041.0,ns,195
BinaryTree,,,,,39085500.0,ns,200
BinaryTree,,,,,39850311.0,ns,205
BinaryTree,,,,,40700807.0,ns,210
BinaryTree,,,,,42056357.0,ns,215
BinaryTree,,,,,44682768.0,ns,220
BinaryTree,,,,,46372189.0,ns,225
BinaryTree,,,,,49078309.0,ns,230
BinaryTree,,,,,49983121.0,ns,235
BinaryTree,,,,,48914738.0,ns,240
BinaryTree,,,,,50264477.0,ns,245
BinaryTree,,,,,48861507.0,ns,250
BinaryTree,,,,,49707355.0,ns,255
BinaryTree,,,,,51561948.0,ns,260
BinaryTree,,,,,52988064.0,ns,265
BinaryTree,,,,,53104815.0,ns,270
BinaryTree,,,,,58096583.0,ns,275
BinaryTree,,,,,55734995.0,ns,280
BinaryTree,,,,,58122477.0,ns,285
BinaryTree,,,,,58200983.0,ns,290
BinaryTree,,,,,57849315.0,ns,295
BinaryTree,,,,,58315183.0,ns,300
BinaryTree,,,,,61265882.0,ns,305
BinaryTree,,,,,60586899.0,ns,310
BinaryTree,,,,,62989624.0,ns,315
BinaryTree,,,,,65694745.0,ns,320
BinaryTree,,,,,66372104.0,ns,325
BinaryTree,,,,,65486265.0,ns,330
BinaryTree,,,,,75400096.0,ns,335
BinaryTree,,,,,68454478.0,ns,340
BinaryTree,,,,,68164093.0,ns,345
BinaryTree,,,,,68560070.0,ns,350
BinaryTree,,,,,69938673.0,ns,355
BinaryTree,,,,,72040124.0,ns,360
BinaryTree,,,,,72304855.0,ns,365
BinaryTree,,,,,73694427.0,ns,370
BinaryTree,,,,,74519612.0,ns,375
BinaryTree,,,,,83502739.0,ns,380
BinaryTree,,,,,75367103.0,ns,385
BinaryTree,,,,,77294998.0,ns,390
BinaryTree,,,,,79321282.0,ns,395
BinaryTree,,,,,79553366.0,ns,400
BinaryTree,,,,,79630435.0,ns,405
BinaryTree,,,,,80819027.0,ns,410
BinaryTree,,,,,80801563.0,ns,415
BinaryTree,,,,,81914422.0,ns,420
BinaryTree,,,,,88341142.0,ns,425
BinaryTree,,,,,84409043.0,ns,430
BinaryTree,,,,,85446331.0,ns,435
BinaryTree,,,,,86740078.0,ns,440
BinaryTree,,,,,89960319.0,ns,445
BinaryTree,,,,,90328403.0,ns,450
BinaryTree,,,,,92056787.0,ns,455
BinaryTree,,,,,92501207.0,ns,460
BinaryTree,,,,,93717276.0,ns,465
BinaryTree,,,,,94617653.0,ns,470
BinaryTree,,,,,94110308.0,ns,475
BinaryTree,,,,,96538050.0,ns,480
BinaryTree,,,,,97234058.0,ns,485
BinaryTree,,,,,97275407.0,ns,490
BinaryTree,,,,,96674085.0,ns,495
BinaryTree,,,,,97986662.0,ns,500
