group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
RBTree,,,,,3592400.0,ns,1
RBTree,,,,,11885100.0,ns,2
RBTree,,,,,5561300.0,ns,3
RBTree,,,,,8764200.0,ns,4
RBTree,,,,,10657700.0,ns,5
RBTree,,,,,30240700.0,ns,6
RBTree,,,,,19892800.0,ns,7
RBTree,,,,,17959000.0,ns,8
RBTree,,,,,43180200.0,ns,9
RBTree,,,,,32287600.0,ns,10
RBTree,,,,,34673600.0,ns,11
RBTree,,,,,51965400.0,ns,12
RBTree,,,,,34920300.0,ns,13
RBTree,,,,,27074900.0,ns,14
RBTree,,,,,19289800.0,ns,15
RBTree,,,,,21300800.0,ns,16
RBTree,,,,,23829600.0,ns,17
RBTree,,,,,94656300.0,ns,18
RBTree,,,,,80538400.0,ns,19
RBTree,,,,,85274300.0,ns,20
RBTree,,,,,128483900.0,ns,21
RBTree,,,,,79688300.0,ns,22
RBTree,,,,,43541300.0,ns,23
RBTree,,,,,46743500.0,ns,24
RBTree,,,,,39640500.0,ns,25
RBTree,,,,,38075900.0,ns,26
RBTree,,,,,41211500.0,ns,27
RBTree,,,,,46316100.0,ns,28
RBTree,,,,,31350300.0,ns,29
RBTree,,,,,34330500.0,ns,30
RBTree,,,,,31929300.0,ns,31
RBTree,,,,,34182100.0,ns,32
RBTree,,,,,33827000.0,ns,33
RBTree,,,,,32701200.0,ns,34
RBTree,,,,,29812600.0,ns,35
RBTree,,,,,31356100.0,ns,36
RBTree,,,,,31130900.0,ns,37
RBTree,,,,,33675200.0,ns,38
RBTree,,,,,34192500.0,ns,39
RBTree,,,,,35538100.0,ns,40
RBTree,,,,,36028000.0,ns,41
RBTree,,,,,37335900.0,ns,42
RBTree,,,,,39026800.0,ns,43
RBTree,,,,,38892900.0,ns,44
RBTree,,,,,46061100.0,ns,45
RBTree,,,,,43395500.0,ns,46
RBTree,,,,,42674700.0,ns,47
RBTree,,,,,42046700.0,ns,48
RBTree,,,,,45197200.0,ns,49
RBTree,,,,,43825900.0,ns,50
RBTree,,,,,43238800.0,ns,51
RBTree,,,,,47164900.0,ns,52
RBTree,,,,,46233500.0,ns,53
RBTree,,,,,48784800.0,ns,54
RBTree,,,,,50326800.0,ns,55
RBTree,,,,,50599300.0,ns,56
RBTree,,,,,51430700.0,ns,57
RBTree,,,,,69623600.0,ns,58
RBTree,,,,,60125900.0,ns,59
RBTree,,,,,58744400.0,ns,60
RBTree,,,,,57851500.0,ns,61
RBTree,,,,,55852200.0,ns,62
RBTree,,,,,59287700.0,ns,63
RBTree,,,,,71032500.0,ns,64
RBTree,,,,,60665300.0,ns,65
RBTree,,,,,58382400.0,ns,66
RBTree,,,,,60226900.0,ns,67
RBTree,,,,,68008300.0,ns,68
RBTree,,,,,61129300.0,ns,69
RBTree,,,,,63258800.0,ns,70
RBTree,,,,,84722500.0,ns,71
RBTree,,,,,98242800.0,ns,72
RBTree,,,,,97470800.0,ns,73
RBTree,,,,,81341200.0,ns,74
RBTree,,,,,72525300.0,ns,75
RBTree,,,,,73483000.0,ns,76
RBTree,,,,,79179100.0,ns,77
RBTree,,,,,108584600.0,ns,78
RBTree,,,,,101456300.0,ns,79
RBTree,,,,,100796700.0,ns,80
RBTree,,,,,100387000.0,ns,81
RBTree,,,,,101330300.0,ns,82
RBTree,,,,,102184400.0,ns,83
RBTree,,,,,79074000.0,ns,84
RBTree,,,,,81859100.0,ns,85
RBTree,,,,,83881200.0,ns,86
RBTree,,,,,104632300.0,ns,87
RBTree,,,,,90122700.0,ns,88
RBTree,,,,,84037100.0,ns,89
RBTree,,,,,84117700.0,ns,90
RBTree,,,,,109071900.0,ns,91
RBTree,,,,,111211900.0,ns,92
RBTree,,,,,85946100.0,ns,93
RBTree,,,,,85936300.0,ns,94
RBTree,,,,,89742200.0,ns,95
RBTree,,,,,89783000.0,ns,96
RBTree,,,,,90671000.0,ns,97
RBTree,,,,,94486900.0,ns,98
RBTree,,,,,132355700.0,ns,99
RBTree,,,,,109386700.0,ns,100
