group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
BinaryTree,,,,,61828500.0,ns,1
BinaryTree,,,,,119157500.0,ns,2
BinaryTree,,,,,182428700.0,ns,3
BinaryTree,,,,,239044700.0,ns,4
BinaryTree,,,,,747950400.0,ns,5
BinaryTree,,,,,472475600.0,ns,6
BinaryTree,,,,,548762200.0,ns,7
BinaryTree,,,,,589831400.0,ns,8
BinaryTree,,,,,587311100.0,ns,9
BinaryTree,,,,,627321300.0,ns,10
BinaryTree,,,,,733446100.0,ns,11
BinaryTree,,,,,822382300.0,ns,12
BinaryTree,,,,,878828500.0,ns,13
BinaryTree,,,,,1006574600.0,ns,14
BinaryTree,,,,,1097203200.0,ns,15
BinaryTree,,,,,1096696000.0,ns,16
BinaryTree,,,,,1230127400.0,ns,17
BinaryTree,,,,,1337224600.0,ns,18
BinaryTree,,,,,1336596600.0,ns,19
BinaryTree,,,,,1408185500.0,ns,20
BinaryTree,,,,,1400320600.0,ns,21
BinaryTree,,,,,1470490000.0,ns,22
BinaryTree,,,,,1566341500.0,ns,23
BinaryTree,,,,,1677975300.0,ns,24
BinaryTree,,,,,1996948000.0,ns,25
BinaryTree,,,,,2264461700.0,ns,26
BinaryTree,,,,,2307771300.0,ns,27
BinaryTree,,,,,2117493200.0,ns,28
BinaryTree,,,,,2256639800.0,ns,29
BinaryTree,,,,,1984529400.0,ns,30
BinaryTree,,,,,2277188200.0,ns,31
BinaryTree,,,,,2227775300.0,ns,32
BinaryTree,,,,,2112050100.0,ns,33
BinaryTree,,,,,2221958300.0,ns,34
BinaryTree,,,,,2307912900.0,ns,35
BinaryTree,,,,,2565311000.0,ns,36
BinaryTree,,,,,3102951700.0,ns,37
BinaryTree,,,,,2525143400.0,ns,38
BinaryTree,,,,,2620696900.0,ns,39
BinaryTree,,,,,2561926200.0,ns,40
BinaryTree,,,,,2519911100.0,ns,41
BinaryTree,,,,,2503040900.0,ns,42
BinaryTree,,,,,3908458100.0,ns,43
BinaryTree,,,,,3237902200.0,ns,44
BinaryTree,,,,,3032433000.0,ns,45
BinaryTree,,,,,3008965000.0,ns,46
BinaryTree,,,,,3249690800.0,ns,47
BinaryTree,,,,,3608955100.0,ns,48
BinaryTree,,,,,3382807300.0,ns,49
BinaryTree,,,,,3302474500.0,ns,50
BinaryTree,,,,,3423348700.0,ns,51
BinaryTree,,,,,3385487700.0,ns,52
BinaryTree,,,,,3417323300.0,ns,53
BinaryTree,,,,,3453658900.0,ns,54
BinaryTree,,,,,3553245400.0,ns,55
BinaryTree,,,,,3766484000.0,ns,56
BinaryTree,,,,,3770095000.0,ns,57
BinaryTree,,,,,5217627800.0,ns,58
BinaryTree,,,,,4563257100.0,ns,59
BinaryTree,,,,,4249309600.0,ns,60
BinaryTree,,,,,3988470700.0,ns,61
BinaryTree,,,,,4036313500.0,ns,62
BinaryTree,,,,,4118366900.0,ns,63
BinaryTree,,,,,4255048300.0,ns,64
BinaryTree,,,,,4436949200.0,ns,65
BinaryTree,,,,,4319831300.0,ns,66
BinaryTree,,,,,4511411400.0,ns,67
BinaryTree,,,,,4451826400.0,ns,68
BinaryTree,,,,,4507065200.0,ns,69
BinaryTree,,,,,4552169300.0,ns,70
BinaryTree,,,,,4594804800.0,ns,71
BinaryTree,,,,,4709117000.0,ns,72
BinaryTree,,,,,4768968800.0,ns,73
BinaryTree,,,,,4874169800.0,ns,74
BinaryTree,,,,,4907446100.0,ns,75
BinaryTree,,,,,4950035000.0,ns,76
BinaryTree,,,,,5027135000.0,ns,77
BinaryTree,,,,,5105838000.0,ns,78
BinaryTree,,,,,5098282600.0,ns,79
BinaryTree,,,,,5234054500.0,ns,80
BinaryTree,,,,,5315302500.0,ns,81
BinaryTree,,,,,6094360300.0,ns,82
BinaryTree,,,,,6211417300.0,ns,83
BinaryTree,,,,,5920257100.0,ns,84
BinaryTree,,,,,5384657900.0,ns,85
BinaryTree,,,,,6110569600.0,ns,86
BinaryTree,,,,,6779796400.0,ns,87
BinaryTree,,,,,7049730300.0,ns,88
BinaryTree,,,,,8193093000.0,ns,89
BinaryTree,,,,,7045888200.0,ns,90
BinaryTree,,,,,6003484800.0,ns,91
BinaryTree,,,,,6030035600.0,ns,92
BinaryTree,,,,,6286622500.0,ns,93
BinaryTree,,,,,6183045800.0,ns,94
BinaryTree,,,,,6207864700.0,ns,95
BinaryTree,,,,,7248702400.0,ns,96
BinaryTree,,,,,6267402500.0,ns,97
BinaryTree,,,,,7319503700.0,ns,98
BinaryTree,,,,,7219822000.0,ns,99
BinaryTree,,,,,7346618300.0,ns,100
