group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
RBTree,,,,,924700.0,ns,4
RBTree,,,,,1727400.0,ns,8
RBTree,,,,,2705000.0,ns,12
RBTree,,,,,3545100.0,ns,16
RBTree,,,,,7164400.0,ns,20
RBTree,,,,,5743900.0,ns,24
RBTree,,,,,7210800.0,ns,28
RBTree,,,,,7189700.0,ns,32
RBTree,,,,,9609300.0,ns,36
RBTree,,,,,9773800.0,ns,40
RBTree,,,,,10602200.0,ns,44
RBTree,,,,,14893700.0,ns,48
RBTree,,,,,12462200.0,ns,52
RBTree,,,,,13507900.0,ns,56
RBTree,,,,,15666100.0,ns,60
RBTree,,,,,15004400.0,ns,64
RBTree,,,,,17512000.0,ns,68
RBTree,,,,,16530200.0,ns,72
RBTree,,,,,19372500.0,ns,76
RBTree,,,,,19268300.0,ns,80
RBTree,,,,,21028200.0,ns,84
RBTree,,,,,21653500.0,ns,88
RBTree,,,,,21499400.0,ns,92
RBTree,,,,,23766600.0,ns,96
RBTree,,,,,24511400.0,ns,100
RBTree,,,,,25325500.0,ns,104
RBTree,,,,,47052900.0,ns,108
RBTree,,,,,26864100.0,ns,112
RBTree,,,,,29167100.0,ns,116
RBTree,,,,,29583400.0,ns,120
RBTree,,,,,29476600.0,ns,124
RBTree,,,,,32092400.0,ns,128
RBTree,,,,,35120400.0,ns,132
RBTree,,,,,33352000.0,ns,136
RBTree,,,,,34389000.0,ns,140
RBTree,,,,,35281300.0,ns,144
RBTree,,,,,35050600.0,ns,148
RBTree,,,,,36703100.0,ns,152
RBTree,,,,,37307800.0,ns,156
RBTree,,,,,44184400.0,ns,160
RBTree,,,,,39583800.0,ns,164
RBTree,,,,,63109400.0,ns,168
RBTree,,,,,49306200.0,ns,172
RBTree,,,,,43166400.0,ns,176
RBTree,,,,,46316700.0,ns,180
RBTree,,,,,47198400.0,ns,184
RBTree,,,,,45016300.0,ns,188
RBTree,,,,,47688300.0,ns,192
RBTree,,,,,47619100.0,ns,196
RBTree,,,,,46633900.0,ns,200
RBTree,,,,,49687600.0,ns,204
RBTree,,,,,50263500.0,ns,208
RBTree,,,,,52189100.0,ns,212
RBTree,,,,,54018400.0,ns,216
RBTree,,,,,53032000.0,ns,220
RBTree,,,,,60162000.0,ns,224
RBTree,,,,,54421200.0,ns,228
RBTree,,,,,56471800.0,ns,232
RBTree,,,,,71998000.0,ns,236
RBTree,,,,,61237800.0,ns,240
RBTree,,,,,64448400.0,ns,244
RBTree,,,,,66781300.0,ns,248
RBTree,,,,,61350000.0,ns,252
RBTree,,,,,68597700.0,ns,256
RBTree,,,,,64144500.0,ns,260
RBTree,,,,,63912800.0,ns,264
RBTree,,,,,65470200.0,ns,268
RBTree,,,,,66729400.0,ns,272
RBTree,,,,,66614500.0,ns,276
RBTree,,,,,67668100.0,ns,280
RBTree,,,,,71029600.0,ns,284
RBTree,,,,,71679100.0,ns,288
RBTree,,,,,70266300.0,ns,292
RBTree,,,,,72474100.0,ns,296
RBTree,,,,,76385800.0,ns,300
RBTree,,,,,80132300.0,ns,304
RBTree,,,,,78917800.0,ns,308
RBTree,,,,,80570300.0,ns,312
RBTree,,,,,76831500.0,ns,316
RBTree,,,,,79168100.0,ns,320
RBTree,,,,,78152800.0,ns,324
RBTree,,,,,84267600.0,ns,328
RBTree,,,,,81253400.0,ns,332
RBTree,,,,,85624000.0,ns,336
RBTree,,,,,83976600.0,ns,340
RBTree,,,,,85243500.0,ns,344
RBTree,,,,,83558700.0,ns,348
RBTree,,,,,96199900.0,ns,352
RBTree,,,,,90992900.0,ns,356
RBTree,,,,,89644900.0,ns,360
RBTree,,,,,90609900.0,ns,364
RBTree,,,,,91568000.0,ns,368
RBTree,,,,,90707400.0,ns,372
RBTree,,,,,90752600.0,ns,376
RBTree,,,,,96664200.0,ns,380
RBTree,,,,,95107700.0,ns,384
RBTree,,,,,98037200.0,ns,388
RBTree,,,,,95521200.0,ns,392
RBTree,,,,,104171400.0,ns,396
RBTree,,,,,99696900.0,ns,400
