group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
AVLTree,,,,,9951173.0,ns,1
AVLTree,,,,,19866982.0,ns,2
AVLTree,,,,,33933690.0,ns,3
AVLTree,,,,,40994134.0,ns,4
AVLTree,,,,,49484430.0,ns,5
AVLTree,,,,,59265231.0,ns,6
AVLTree,,,,,70621329.0,ns,7
AVLTree,,,,,80554157.0,ns,8
AVLTree,,,,,88665191.0,ns,9
AVLTree,,,,,101497404.0,ns,10
AVLTree,,,,,121094599.0,ns,11
AVLTree,,,,,154296077.0,ns,12
AVLTree,,,,,165478315.0,ns,13
AVLTree,,,,,141563674.0,ns,14
AVLTree,,,,,149342726.0,ns,15
AVLTree,,,,,173128812.0,ns,16
AVLTree,,,,,178457679.0,ns,17
AVLTree,,,,,182298521.0,ns,18
AVLTree,,,,,189430183.0,ns,19
AVLTree,,,,,199306415.0,ns,20
AVLTree,,,,,211452949.0,ns,21
AVLTree,,,,,219779060.0,ns,22
AVLTree,,,,,233605251.0,ns,23
AVLTree,,,,,239436518.0,ns,24
AVLTree,,,,,249857282.0,ns,25
AVLTree,,,,,261960037.0,ns,26
AVLTree,,,,,277479949.0,ns,27
AVLTree,,,,,275685419.0,ns,28
AVLTree,,,,,290388560.0,ns,29
AVLTree,,,,,299444989.0,ns,30
AVLTree,,,,,314624405.0,ns,31
AVLTree,,,,,322334697.0,ns,32
AVLTree,,,,,342314810.0,ns,33
AVLTree,,,,,371539171.0,ns,34
AVLTree,,,,,354160515.0,ns,35
AVLTree,,,,,359832476.0,ns,36
AVLTree,,,,,366960193.0,ns,37
AVLTree,,,,,389090095.0,ns,38
AVLTree,,,,,388262763.0,ns,39
AVLTree,,,,,439639769.0,ns,40
AVLTree,,,,,410631793.0,ns,41
AVLTree,,,,,411179795.0,ns,42
AVLTree,,,,,427770552.0,ns,43
AVLTree,,,,,437061894.0,ns,44
AVLTree,,,,,443630330.0,ns,45
AVLTree,,,,,480020241.0,ns,46
AVLTree,,,,,459721482.0,ns,47
AVLTree,,,,,504044752.0,ns,48
AVLTree,,,,,490168671.0,ns,49
AVLTree,,,,,493861215.0,ns,50
AVLTree,,,,,504502831.0,ns,51
AVLTree,,,,,514160668.0,ns,52
AVLTree,,,,,523931552.0,ns,53
AVLTree,,,,,547614213.0,ns,54
AVLTree,,,,,651537040.0,ns,55
AVLTree,,,,,582354065.0,ns,56
AVLTree,,,,,573277703.0,ns,57
AVLTree,,,,,586188613.0,ns,58
AVLTree,,,,,585571371.0,ns,59
AVLTree,,,,,596772956.0,ns,60
AVLTree,,,,,600830886.0,ns,61
AVLTree,,,,,612851184.0,ns,62
AVLTree,,,,,617937292.0,ns,63
AVLTree,,,,,630840464.0,ns,64
AVLTree,,,,,638475197.0,ns,65
AVLTree,,,,,647832221.0,ns,66
AVLTree,,,,,656829246.0,ns,67
AVLTree,,,,,709632750.0,ns,68
AVLTree,,,,,696651265.0,ns,69
AVLTree,,,,,704259212.0,ns,70
AVLTree,,,,,725166888.0,ns,71
AVLTree,,,,,730399411.0,ns,72
AVLTree,,,,,732852176.0,ns,73
AVLTree,,,,,746319409.0,ns,74
AVLTree,,,,,745975312.0,ns,75
AVLTree,,,,,753059231.0,ns,76
AVLTree,,,,,847724434.0,ns,77
AVLTree,,,,,779394132.0,ns,78
AVLTree,,,,,789721805.0,ns,79
AVLTree,,,,,810825381.0,ns,80
AVLTree,,,,,814732300.0,ns,81
AVLTree,,,,,824142224.0,ns,82
AVLTree,,,,,829659791.0,ns,83
AVLTree,,,,,844078418.0,ns,84
AVLTree,,,,,869901905.0,ns,85
AVLTree,,,,,863803486.0,ns,86
AVLTree,,,,,895197455.0,ns,87
AVLTree,,,,,885333214.0,ns,88
AVLTree,,,,,891026494.0,ns,89
AVLTree,,,,,903758827.0,ns,90
AVLTree,,,,,914030581.0,ns,91
AVLTree,,,,,929027433.0,ns,92
AVLTree,,,,,929451285.0,ns,93
AVLTree,,,,,939927000.0,ns,94
AVLTree,,,,,953154971.0,ns,95
AVLTree,,,,,967003288.0,ns,96
AVLTree,,,,,967178841.0,ns,97
AVLTree,,,,,984264345.0,ns,98
AVLTree,,,,,986988362.0,ns,99
AVLTree,,,,,994320497.0,ns,100
